name,category,subCategory,brand,specifications,mainImageUrl,secondaryImageUrls,technicalSheetFileName,technicalSheetUrl,manuals
Tractor Hanomag Agr2,Vial y Agro,Linea Stark,Hanomag,"Modelo: Agr2
Código: 10503019N
Caracteristicas Especiales

Neumáticos: 7.5x16 tras / 4.5x14del
Dirección: Hidráulica asistida
Salida Hidráulica: 1
Fuerza de Levante: 350 Kg.
Tipo de Levante: 3 Puntos Categoría 0
Velocidad Toma de Fuerza: 540 Rpm.
Eje Toma de Fuerza: 6 Estrías
Largo: 2650 mm.
Ancho: 1160 mm.
Alto: 1220 mm.
Distancia entre Ejes: 1480 mm.
Trocha Delantera: 940
Trocha Trasera: 950
Despeje del Suelo (desde base transmisión): 260
Peso: 960
Techo / arco anti-vuelco: No
Lastre: 960
Torque: 40 Kg.
Potencia Toma de Fuerza (KW/HP): 21 hp.
Velocidades: 6+1 (3 altas + 3 bajas + 1 retroceso)
Marcha 1: 0 - 9 Km/h
Marcha 2: 5 - 16 Km/h
Marcha 3: 6 - 25 Km/h
Marcha 4: -
Marcha 5: -
Reversa 1: 4 Km/h
Reversa 2: -
Motor Modelo: Hanomag
Motor Tipo: Diesel - Refrigerado por Agua
Motor Cilindros: 3
Tipo de cámara de combustión: Inyección directa
Motor carrera de pistones: 100x105
Potencia nominal (KW/HP): 18,8 Kw / 25 Hp
Máximas revoluciones (rpm): 2350
Consumo nominal de Combustible: 4.5 litros/hora
Aspiración nominal: Natural
Transmisión: Manual
Tipo Sistema Eléctrico: 12 volts
Sistema de Arranque: Eléctrico
Tanque: 20 Litros",https://drive.google.com/file/d/1QAxi8qLs-yrfej67dHsXfAvzy-6VSqqO/view?usp=drive_link,.,,https://drive.google.com/file/d/1jCj1WjgAOZCkn0TRz0GVInLDptpElNGJ/view?usp=drive_link,https://drive.google.com/file/d/1_jKZLnE_PBVTxB1Y_pbbmYRk7DF0iyKK/view?usp=drive_link
Tractor Hanomag FR500/4,Vial y Agro,Linea Stark,Hanomag,"Modelo: FR500/4
Código: 10505047N
Caracteristicas Especiales

Neumáticos: Delanteros 7.50–16 Traseros 13.6–24
Dirección: Hidráulica
Salida Hidráulica: 2 Salidas doble efecto
Fuerza de Levante: 683 Kg
Tipo de Levante: 3 Puntos Categoría 1
Velocidad Toma de Fuerza: 540/1000 rpm
Eje Toma de Fuerza: Tipo 1 ø35 - 6 estrías
Largo: 2650 mm
Ancho: 1430 mm
Alto: 1300 mm
Distancia entre Ejes: 1850 mm
Trocha Delantera: 950 mm
Trocha Trasera: 1050 mm
Despeje del Suelo (desde base transmisión): 260 mm
Peso: 1580 Kg
Techo / arco anti-vuelco: Rop´s
Lastre: Delantero y Trasero
Torque: --
Potencia Toma de Fuerza (KW/HP): --
Velocidades: 8 Adelante + 2 atrás - (Alta y baja)
Marcha 1: --
Marcha 2: --
Marcha 3: --
Marcha 4: --
Marcha 5: --
Reversa 1: --
Reversa 2: --
Motor Modelo: Hanomag
Motor Tipo: Diesel - Refrigerado por Agua
Motor Cilindros: 4
Tipo de cámara de combustión: --
Motor carrera de pistones: --
Potencia nominal (KW/HP): 37.2 Kw / 50 Hp
Máximas revoluciones (rpm): 2400 rpm
Consumo nominal de Combustible: --
Aspiración nominal: --
Transmisión: Manual 4WD
Tipo Sistema Eléctrico: --
Sistema de Arranque: --
Tanque: 30 lts",https://drive.google.com/file/d/1Rj8PgGe1F6kgDBdkWZmKejT3P497ED6f/view?usp=drive_link,https://drive.google.com/file/d/1nvdj3tqUp_gmVimzgVgP49MSh1QGTTWy/view?usp=drive_link; https://drive.google.com/file/d/1VovpNIm6gIIIyOCuEDl0DdmDHVPa3K1T/view?usp=drive_link,,https://drive.google.com/file/d/1nNkCuqpqtK9NvbUGdEPkEsMrQ3RUiRAm/view?usp=drive_link,https://drive.google.com/file/d/1U9SNhzwVOMsoTc-2jRI7C2lVQp0GBuFe/view?usp=drive_link
Tractor Hanomag 500/4,Vial y Agro,Linea Stark,Hanomag,"Modelo: 500/4
Código: 10505048N
Caracteristicas Especiales

Neumáticos: Delanteros 7.50–16 Traseros 13.6–24
Dirección: Hidráulica
Salida Hidráulica: 2 Salidas doble efecto
Fuerza de Levante: 683 Kg
Tipo de Levante: 3 Puntos Categoría 1
Velocidad Toma de Fuerza: 540/1000 rpm
Eje Toma de Fuerza: Tipo 1 ø35 - 6 estrías
Largo: 2950 mm
Ancho: 1540 mm
Alto: 1480 mm
Distancia entre Ejes: 1960 mm
Trocha Delantera: --
Trocha Trasera: --
Despeje del Suelo (desde base transmisión): 325 mm
Peso: 1580 Kg
Techo / arco anti-vuelco: No
Lastre: Delantero y Trasero
Torque: --
Potencia Toma de Fuerza (KW/HP): --
Velocidades: 8 Adelante + 2 atrás - (Alta y baja)
Marcha 1: --
Marcha 2: --
Marcha 3: --
Marcha 4: --
Marcha 5: --
Reversa 1: --
Reversa 2: --
Motor Modelo: Laidong
Motor Tipo: Diesel - Refrigerado por Agua
Motor Cilindros: 4
Tipo de cámara de combustión: --
Motor carrera de pistones: --
Potencia nominal (KW/HP): 37.2 Kw / 50 Hp
Máximas revoluciones (rpm): 2400 rpm
Consumo nominal de Combustible: --
Aspiración nominal: --
Transmisión: Manual 4WD
Tipo Sistema Eléctrico: --
Sistema de Arranque: --
Tanque: 30 lts",https://drive.google.com/file/d/1mx1cthBuMKUiRTy-P4p0tI1myi56jOqG/view?usp=drive_link,https://drive.google.com/file/d/1TUnld6_Ff1t6J1dkhcgLatr-eMLQ1-PJ/view?usp=drive_link,,https://drive.google.com/file/d/1C5twZamdpuyZJ7dF99XiPdzT6hnsLp7L/view?usp=drive_link,https://drive.google.com/file/d/1NYxobWP22h6-JdQqWwQcJrPL7IQJdrvE/view?usp=drive_link
Tractor Hanomag 800/4,Vial y Agro,Linea Stark,Hanomag,"Modelo: 800/4
Código: 10505062N
Caracteristicas Especiales

Neumáticos: Delanteros 12.4-24 Traseros 18.4-30
Dirección: Hidráulica
Salida Hidráulica: 3 Salidas
Fuerza de Levante: 15 Kn
Tipo de Levante: 3 pts Categoría 2
Velocidad Toma de Fuerza: Mecánica, Independiente
Eje Toma de Fuerza: ___
Largo: 4000 mm
Ancho: 1950 mm
Alto: 2970 mm
Distancia entre Ejes: 2080 mm
Trocha Delantera: ___
Trocha Trasera: ___
Despeje del Suelo (desde base transmisión): 450 mm
Peso: 3200 Kg
Techo / arco anti-vuelco: ROPS
Lastre: Delantero y Trasero
Torque: ___
Potencia Toma de Fuerza (KW/HP): ___
Velocidades: 16+8
Marcha 1: ___
Marcha 2: ___
Marcha 3: ___
Marcha 4: ___
Marcha 5: ___
Reversa 1: ___
Reversa 2: ___
Motor Modelo: Quanchai
Motor Tipo: Diesel - Refrigerado por Agua
Motor Cilindros: 4
Tipo de cámara de combustión: ___
Motor carrera de pistones: ___
Potencia nominal (KW/HP): 80 Hp
Máximas revoluciones (rpm): 2400
Consumo nominal de Combustible: ___
Aspiración nominal: ___
Transmisión: Manual 4WD
Tipo Sistema Eléctrico: ___
Sistema de Arranque: ___
Tanque: 100 L",https://drive.google.com/file/d/1NojKTVTh4WyQPBB1A2tcxn1mT9REdEkM/view?usp=drive_link,https://drive.google.com/file/d/10U2nbSLmkytpnYg4aYmB9_UKodYMTJZ8/view?usp=drive_link; https://drive.google.com/file/d/14nCfPvs_s5_-lJ0S8fYz6C2Vq6ttg3oM/view?usp=drive_link,,https://drive.google.com/file/d/1QiOJM_58yXZd5wxgwDrKF9Ho2MaLKJ97/view?usp=drive_link,https://drive.google.com/file/d/1zMYqeJxqiF_7_NUxSo5YILsPVi_ajRsZ/view?usp=drive_link
,,,,,,,,,
Tractor Hanomag Frutero FR65,Vial y Agro,Linea TR,Hanomag,"Modelo: Frutero
Código: 10508242N
Caracteristicas Especiales

Neumáticos: Delantero 6.5-16 / Trasero 13.8-20
Dirección: Hidráulica asistida
Salida Hidráulica: 2
Fuerza de Levante: 9.2 Kn
Tipo de Levante: 3 Puntos Categoría I
Velocidad Toma de Fuerza: 540 / 1000 rpm
Eje Toma de Fuerza: 6 estrías
Largo: 3270 mm
Ancho: 1370 mm
Alto: 2200 mm
Distancia entre Ejes: 1850 mm
Trocha Delantera: 995 mm
Trocha Trasera: 1045 mm
Despeje del Suelo (desde base transmisión): 350 mm
Peso: 1870 Kg
Techo / arco anti-vuelco: Arco de seguridad Anti-vuelco
Lastre: Delantero y Trasero
Torque: 201 Nm
Potencia Toma de Fuerza (KW/HP): 540 / 1000 RPM
Velocidades: --
Marcha 1 - Baja:
Marcha 1 - Alta: --
Marcha 2 - Baja:
Marcha 2 - Alta: --
Marcha 3 - Baja:
Marcha 3 - Alta: --
Marcha 4 - Baja:
Marcha 4 - Alta: --
Marcha 5 - Baja:
Marcha 5 - Alta: --
Reversa 1: --
Reversa 2: --
Reversa 3:
Reversa 4:
Motor Modelo: Changchai
Motor Tipo: Diesel - Refrigerado por Agua
Motor Cilindros: 4
Tipo de cámara de combustión: --
Motor carrera de pistones: --
Potencia nominal (KW/HP): 40,5 Kw / 60 Hp
Máximas revoluciones (rpm): 1800
Consumo nominal de Combustible: --
Aspiración nominal: --
Transmisión: Integral 4WD
Tipo Sistema Eléctrico: --
Sistema de Arranque: --
Tanque: 55 L",https://drive.google.com/file/d/1W92oWK-NeOoD4t1vxm-1YOdpo1xdaVIV/view?usp=drive_link,https://drive.google.com/file/d/1bGpXLTd5I7OnQ2TkGeyiOeTP0mQElw9D/view?usp=drive_link; https://drive.google.com/file/d/1kLQqUv0JclN96W0wQp3hPqqTTwtusvqP/view?usp=drive_link,,https://drive.google.com/file/d/1vruWlgNSVKDDCxH-WvTsU2e8aedCcdbZ/view?usp=drive_link,https://drive.google.com/file/d/175cgpgCNT3Ex1zY6yPHpdSCmV0bGVz1H/view?usp=drive_link
Tractor Hanomag TR45,Vial y Agro,Linea TR,Hanomag,"Modelo: TR45
Código: 10516504N
Caracteristicas Especiales

Neumáticos: Delanteros 7,50-16 Traseros 11,2-28
Dirección: Hidraulica
Salida Hidráulica: Una salida con cierre rapido
Fuerza de Levante: 591 Kg.
Tipo de Levante: Levante trasero de 3 pts.- Cat. ""0""
Velocidad Toma de Fuerza: 540 / 1000 rpm
Eje Toma de Fuerza: Tipo 1 ø35 - 6 estrías
Largo: 3790 mm
Ancho: 1485 mm
Alto: 2105 mm
Distancia entre Ejes: 1085 mm
Trocha Delantera: 1200 mm
Trocha Trasera: 1200 - 1300 mm
Despeje del Suelo (desde base transmisión): 265 mm
Peso: 2112 kg.
Techo / arco anti-vuelco: Arco de seguridad Anti-vuelco
Lastre: Delantero 60Kg - Trasero 200 Kg
Torque: 120 Nm
Potencia Toma de Fuerza (KW/HP): .
Velocidades: 8 Adelante + 4 atras
Marcha 1 - Baja:
Marcha 1 - Alta: --
Marcha 2 - Baja:
Marcha 2 - Alta: --
Marcha 3 - Baja:
Marcha 3 - Alta: --
Marcha 4 - Baja:
Marcha 4 - Alta: --
Marcha 5 - Baja:
Marcha 5 - Alta: --
Reversa 1: --
Reversa 2: --
Reversa 3:
Reversa 4:
Motor Modelo: Hanomag
Motor Tipo: Diesel - Refrigerado por Agua
Motor Cilindros: 4
Tipo de cámara de combustión: Inyeccion Directa
Motor carrera de pistones: 88 x 95 mm
Potencia nominal (KW/HP): 30,2 / 40,2
Máximas revoluciones (rpm): 2350
Consumo nominal de Combustible: --
Aspiración nominal: Natural
Transmisión: Doble Embrague
Tipo Sistema Eléctrico: 12 V
Sistema de Arranque: Bujia de pre Calentamiento
Tanque: 32 L",https://drive.google.com/file/d/1UxeNgEjEflqQoWJ0w2Et6wvMr9NX66VY/view?usp=drive_link,https://drive.google.com/file/d/1VgLlLGUz9tU0rAlRP1YZjmxo357UugxO/view?usp=drive_link; https://drive.google.com/file/d/1uk4-1jMdQmaUa1HHfl0F-sz6hyD0a4P4/view?usp=drive_link; https://drive.google.com/file/d/1h1n6EGK1FncNgDLZYXElL1bNMoe-Ob1a/view?usp=drive_link; https://drive.google.com/file/d/10Y91mAEezSmCov86Il8Zljxc2G_VsvWp/view?usp=drive_link,,https://drive.google.com/file/d/1BXJwWMuTdcBRT29HSKXK4l_m5RTPVe4j/view?usp=drive_link,
Tractor Hanomag TR60,Vial y Agro,Linea TR,Hanomag,"Modelo: TR60
Código: 10516508N
Caracteristicas Especiales

Neumáticos: Delanteros 6,0-16 Traseros 14,9-24
Dirección: Hidraulica
Salida Hidráulica: 3
Fuerza de Levante: 20 Kn
Tipo de Levante: 3 Puntos cat 1
Velocidad Toma de Fuerza: 540/1000
Eje Toma de Fuerza: Tipo 1 ø35 - 6 estrías
Largo: 3790 mm
Ancho: 1520 mm
Alto: 2130 mm
Distancia entre Ejes: 1120 mm
Trocha Delantera: 1350 mm
Trocha Trasera: 1400 mm
Despeje del Suelo (desde base transmisión): 320 mm
Peso: 2160 Kg
Techo / arco anti-vuelco: Arco de seguridad Anti-vuelco
Lastre: Delantero
Torque: 190 Nm
Potencia Toma de Fuerza (KW/HP): 31,8 Kw / 43 Hp
Velocidades: 8 Adelante + 4 atras - (Alta y baja)
Marcha 1 - Baja:
Marcha 1 - Alta: --
Marcha 2 - Baja:
Marcha 2 - Alta: --
Marcha 3 - Baja:
Marcha 3 - Alta: --
Marcha 4 - Baja:
Marcha 4 - Alta: --
Marcha 5 - Baja:
Marcha 5 - Alta: --
Reversa 1: --
Reversa 2: --
Reversa 3:
Reversa 4:
Motor Modelo: Hanomag
Motor Tipo: Diesel - Refrigerado por Agua
Motor Cilindros: 4
Tipo de cámara de combustión: Inyección Directa
Motor carrera de pistones: --
Potencia nominal (KW/HP): 43,5 / 58
Máximas revoluciones (rpm): 2350 rpm
Consumo nominal de Combustible: --
Aspiración nominal: Natural Aspirado
Transmisión: Mecánica
Tipo Sistema Eléctrico: 12 Volts
Sistema de Arranque: Eléctrico
Tanque: 32 L",https://drive.google.com/file/d/1YZCbx6cuOKOZKUGX1uYJdPEJsKnSApj8/view?usp=drive_link,.,,https://drive.google.com/file/d/1APOYlkE_Mn_gNm26MYMLQKq-FpCpykRq/view?usp=drive_link,https://drive.google.com/file/d/1TxNt-DtN6o4riw6HZE7n1aT6MdKXu-DV/view?usp=drive_link
Tractores Hanomag TR80,Vial y Agro,Linea TR,Hanomag,"Modelo: TR80
Código: 10516520N
Caracteristicas Especiales

Neumáticos: Delanteros 6.50-20 Traseros 16,9-34
Dirección: Hidraulica
Salida Hidráulica: 4
Fuerza de Levante: 20 Kn
Tipo de Levante: 3 Puntos
Velocidad Toma de Fuerza: 540/1000
Eje Toma de Fuerza: Tipo 1 ø35 - 6 estrías
Largo: 4305 mm
Ancho: 2100 mm
Alto: 2270 mm
Distancia entre Ejes: 1700 mm
Trocha Delantera: 1520 mm
Trocha Trasera: 1620 mm
Despeje del Suelo (desde base transmisión): 440 mm
Peso: 3775 Kg
Techo / arco anti-vuelco: Arco anti-vuelco
Lastre: Delantero y Trasero
Torque: 305 Nm
Potencia Toma de Fuerza (KW/HP): 50/68
Velocidades: 16 adelante + 8 atrás
Marcha 1 - Baja:
Marcha 1 - Alta: .
Marcha 2 - Baja:
Marcha 2 - Alta: .
Marcha 3 - Baja:
Marcha 3 - Alta: .
Marcha 4 - Baja:
Marcha 4 - Alta: .
Marcha 5 - Baja:
Marcha 5 - Alta: .
Reversa 1: .
Reversa 2: .
Reversa 3:
Reversa 4:
Motor Modelo: Hanomag
Motor Tipo: Diesel - Refrigerado por Agua
Motor Cilindros: 4
Tipo de cámara de combustión: .
Motor carrera de pistones: .
Potencia nominal (KW/HP): 59 / 78,6
Máximas revoluciones (rpm): 2300
Consumo nominal de Combustible: --
Aspiración nominal: Natural Aspirado
Transmisión: Mecánica
Tipo Sistema Eléctrico: 12 Volts
Sistema de Arranque: Eléctrico
Tanque: 140 L",https://drive.google.com/file/d/1Z3WjHqxC_sTN1twubtfWyUvinBAudUQS/view?usp=drive_link,.,,https://drive.google.com/file/d/1V1E9MlVymID25p-ffqTAxc-LGvtU1pf2/view?usp=drive_link,https://drive.google.com/file/d/1TxNt-DtN6o4riw6HZE7n1aT6MdKXu-DV/view?usp=drive_link
Tractor Hanomag TR85,Vial y Agro,Linea TR,Hanomag,"Modelo: TR85
Código: 10516524N
Caracteristicas Especiales

Neumáticos: Delanteros 11,2-24 Traseros 16,9-34
Dirección: Hidráulica
Salida Hidráulica: 4
Fuerza de Levante: 15 Kn
Tipo de Levante: 3 puntos cat 2
Velocidad Toma de Fuerza: 540 rpm / 1000 rpm
Eje Toma de Fuerza: Tipo 1 ø35 - 6 estrías
Largo: 4305 mm
Ancho: 2100 mm
Alto: 2270 mm
Distancia entre Ejes: 1700 mm
Trocha Delantera: 1620 mm
Trocha Trasera: 1620
Despeje del Suelo (desde base transmisión): 440
Peso: 4300 Kg
Techo / arco anti-vuelco: Arco anti-vuelco
Lastre: --
Torque: 341/1640 Rpm
Potencia Toma de Fuerza (KW/HP): --
Velocidades: 16 adelante + 8 atrás
Marcha 1 - Baja:
Marcha 1 - Alta: --
Marcha 2 - Baja:
Marcha 2 - Alta: --
Marcha 3 - Baja:
Marcha 3 - Alta: --
Marcha 4 - Baja:
Marcha 4 - Alta: --
Marcha 5 - Baja:
Marcha 5 - Alta: --
Reversa 1: --
Reversa 2: --
Reversa 3:
Reversa 4:
Motor Modelo: --
Motor Tipo: Hanomag
Motor Cilindros: 4
Tipo de cámara de combustión: --
Motor carrera de pistones: --
Potencia nominal (KW/HP): 59 / 78,6
Máximas revoluciones (rpm): 2300
Consumo nominal de Combustible: --
Aspiración nominal: --
Transmisión: Integral 4WD
Tipo Sistema Eléctrico: 12 V DC
Sistema de Arranque: --
Tanque: 140 L",https://drive.google.com/file/d/1NEGmNdmz2SDqiIFWx7q_lmxPlHln4hwL/view?usp=drive_link,.,,https://drive.google.com/file/d/17oPIweOOhg2UhqXnYtMLh2gzyptaBH2m/view?usp=drive_link,https://drive.google.com/file/d/1TxNt-DtN6o4riw6HZE7n1aT6MdKXu-DV/view?usp=drive_link
Tractor Hanomag TR85CA,Vial y Agro,Linea TR,Hanomag,"Modelo: TR85CA
Código: 10516526N
Caracteristicas Especiales

Neumáticos: Delanteros 11,2-24 Traseros 16,9-34
Dirección: Hidraulica
Salida Hidráulica: 4
Fuerza de Levante: 15 Kn
Tipo de Levante: .
Velocidad Toma de Fuerza: .
Eje Toma de Fuerza: Tipo 1 ø35 - 6 estrías
Largo: 4305 mm
Ancho: 2100 mm
Alto: 2810 mm
Distancia entre Ejes: 1700 mm
Trocha Delantera: 1620 mm
Trocha Trasera: 1620 mm
Despeje del Suelo (desde base transmisión): 440 mm
Peso: 4300 Kg
Techo / arco anti-vuelco: Cabina
Lastre: .
Torque: 341/1640 Rpm
Potencia Toma de Fuerza (KW/HP): .
Velocidades: 16 adelante + 8 atrás
Marcha 1 - Baja:
Marcha 1 - Alta: .
Marcha 2 - Baja:
Marcha 2 - Alta: .
Marcha 3 - Baja:
Marcha 3 - Alta: .
Marcha 4 - Baja:
Marcha 4 - Alta: .
Marcha 5 - Baja:
Marcha 5 - Alta: .
Reversa 1: .
Reversa 2: .
Reversa 3:
Reversa 4:
Motor Modelo: Hanomag
Motor Tipo: Diesel - Refrigerado por Agua
Motor Cilindros: 4
Tipo de cámara de combustión: .
Motor carrera de pistones: .
Potencia nominal (KW/HP): 59 / 78,6
Máximas revoluciones (rpm): 2300
Consumo nominal de Combustible: .
Aspiración nominal: .
Transmisión: .
Tipo Sistema Eléctrico: .
Sistema de Arranque: .
Tanque: 140 L",https://drive.google.com/file/d/1Bx1EyL4i4zrFe7_iDTuIF9uQJgFS5jOO/view?usp=drive_link,https://drive.google.com/file/d/1cNvN8RSpmpCR7C9sDBJe4N3b2rTO7-5O/view?usp=drive_link; https://drive.google.com/file/d/1A3eGhYsQwVTVUG4Iy0QsEzqQ7gnacEDf/view?usp=drive_link,,https://drive.google.com/file/d/1xedfVwYF-fVidKc0NU8bK7qT2VwPoNSG/view?usp=drive_link,https://drive.google.com/file/d/1TxNt-DtN6o4riw6HZE7n1aT6MdKXu-DV/view?usp=drive_link
Tractor Hanomag TR115CA,Vial y Agro,Linea TR,Hanomag,"Modelo: TR115CA
Código: 10516532N
Caracteristicas Especiales

Neumáticos: Delanteros 13,6-24 Traseros 16,9-34
Dirección: Hidráulica
Salida Hidráulica: 4
Fuerza de Levante: No
Tipo de Levante: No
Velocidad Toma de Fuerza: 540/1000 rpm
Eje Toma de Fuerza: Tipo 1 ø35 - 6 estrías
Largo: 4305 mm
Ancho: 2100 mm
Alto: 2810 mm
Distancia entre Ejes: 1700 mm
Trocha Delantera: 1620 mm
Trocha Trasera: 1620 mm
Despeje del Suelo (desde base transmisión): 390 mm
Peso: 4500 Kg
Techo / arco anti-vuelco: Cabina
Lastre: --
Torque: 430/1640 Rpm
Potencia Toma de Fuerza (KW/HP): --
Velocidades: 16 adelante + 8 atrás
Marcha 1 - Baja:
Marcha 1 - Alta: --
Marcha 2 - Baja:
Marcha 2 - Alta: --
Marcha 3 - Baja:
Marcha 3 - Alta: --
Marcha 4 - Baja:
Marcha 4 - Alta: --
Marcha 5 - Baja:
Marcha 5 - Alta: --
Reversa 1: --
Reversa 2: --
Reversa 3:
Reversa 4:
Motor Modelo: Hanomag
Motor Tipo: Diesel - Refrigerado por Agua
Motor Cilindros: 4
Tipo de cámara de combustión: --
Motor carrera de pistones: --
Potencia nominal (KW/HP): 81 / 108
Máximas revoluciones (rpm): 2300
Consumo nominal de Combustible: --
Aspiración nominal: --
Transmisión: Mecánica
Tipo Sistema Eléctrico: 12 V
Sistema de Arranque: Eléctrico
Tanque: 140 L",https://drive.google.com/file/d/14Z8GrP3PWKBqZN5FeAph0AsMkR1fNeDs/view?usp=drive_link,.,,https://drive.google.com/file/d/1Lv_DNHcuU0wUAa7tmQXaVbhkE1COfo4M/view?usp=drive_link,https://drive.google.com/file/d/1TxNt-DtN6o4riw6HZE7n1aT6MdKXu-DV/view?usp=drive_link
Tractor Hanomag TR145CA,Vial y Agro,Linea TR,Hanomag,"Modelo: TR145CA
Código: 10516548.1
Caracteristicas Especiales

Neumáticos: Delanteros 14,9-26 Traseros 18,4-38
Dirección: Hidraulica
Salida Hidráulica: 6
Fuerza de Levante: No
Tipo de Levante: No
Velocidad Toma de Fuerza: 540/1000
Eje Toma de Fuerza: Tipo 1 ø35 - 6 estrías
Largo: 4800 mm
Ancho: 2356 mm
Alto: 2900 mm
Distancia entre Ejes: 1906 mm
Trocha Delantera: 1970 mm
Trocha Trasera: 1920 mm
Despeje del Suelo (desde base transmisión): 450 mm
Peso: 5780 Kg
Techo / arco anti-vuelco: Cabina
Lastre: Delantero y Trasero
Torque: 515 Nm
Potencia Toma de Fuerza (KW/HP): 83,7 / 113
Velocidades: 16 adelante + 8 atrás
Marcha 1 - Baja: Ultralenta: 1.37 Km/h Normal: 2.26 Km/h
Marcha 1 - Alta: Ultralenta: 5.86 Km/h Normal: 9.67 Km/h
Marcha 2 - Baja: Ultralenta: 1.83 Km/h Normal: 3.02 Km/h
Marcha 2 - Alta: Ultralenta: 7.84 Km/h Normal: 12.94 Km/h
Marcha 3 - Baja: Ultralenta: 2.39 Km/h Normal: 3.94 Km/h
Marcha 3 - Alta: Ultralenta: 10.24 Km/h Normal: 16.90 Km/h
Marcha 4 - Baja: Ultralenta: 4.66 Km/h Normal: 7.68 Km/h
Marcha 4 - Alta: Ultralenta: 19.95 Km/h Normal: 32.94 Km/h
Marcha 5 - Baja:
Marcha 5 - Alta: --
Reversa 1: Ultralenta 2.09 Km/h Normal 8.98 Km/h
Reversa 2: Ultralenta: 2.80 Km/h Normal: 12.01 Km/h
Reversa 3: Ultralenta: 3.66 Km/h Normal: 15.69 Km/h
Reversa 4: Ultralenta: 7.14 Km/h Normal: 30.58 Km/h
Motor Modelo: YYO Power
Motor Tipo: --
Motor Cilindros: 6
Tipo de cámara de combustión: --
Motor carrera de pistones: --
Potencia nominal (KW/HP): 103.5 Kw / 138.7 Hp
Máximas revoluciones (rpm): 2300
Consumo nominal de Combustible: --
Aspiración nominal: Natural Aspirado
Transmisión: Mecánica
Tipo Sistema Eléctrico: 12 V
Sistema de Arranque: Eléctrico
Tanque: 240 L",https://drive.google.com/file/d/1Rqw6AjU8q9wM3x7hKcfLgrh32SMPfyIj/view?usp=drive_link,.,,https://drive.google.com/file/d/10l9g5oXceQMJlQiofcd4EMl9vUPq3qAv/view?usp=drive_link,https://drive.google.com/file/d/1TxNt-DtN6o4riw6HZE7n1aT6MdKXu-DV/view?usp=drive_link
Tractor Hanomag TR175CA,Vial y Agro,Linea TR,Hanomag,"Modelo: TR175CA
Código: 10516558N
Caracteristicas Especiales

Neumáticos: Simple 18.4-26"" / 24.5-32"" Opc. Dual: 18.4-26 / 20.8-38
Dirección: Hidráulica asistida
Salida Hidráulica: 6
Fuerza de Levante: --
Tipo de Levante: --
Velocidad Toma de Fuerza: 540/1000
Eje Toma de Fuerza: Tipo 1 ø35 - 6 estrías
Largo: 4400 mm
Ancho: 2370 mm
Alto: 2950 mm
Distancia entre Ejes: 2840 mm
Trocha Delantera: 1910 mm
Trocha Trasera: 1850 mm
Despeje del Suelo (desde base transmisión): 480 mm
Peso: 6380 Kg
Techo / arco anti-vuelco: Cabina presurizada
Lastre: Delantero y Trasero
Torque: 670 N/m - 1400 Rpm
Potencia Toma de Fuerza (KW/HP): --
Velocidades: 24 Delante + 12 Reversa
Marcha 1 - Baja: --
Marcha 1 - Alta: --
Marcha 2 - Baja: --
Marcha 2 - Alta: --
Marcha 3 - Baja: --
Marcha 3 - Alta: --
Marcha 4 - Baja: --
Marcha 4 - Alta: --
Marcha 5 - Baja: --
Marcha 5 - Alta: --
Reversa 1: --
Reversa 2: --
Reversa 3: --
Reversa 4: --
Motor Modelo: HANOMAG
Motor Tipo: Turbo refrigerado por agua
Motor Cilindros: 6
Tipo de cámara de combustión: --
Motor carrera de pistones: --
Potencia nominal (KW/HP): 117.6 Kw / 160 Hp
Máximas revoluciones (rpm): 2300
Consumo nominal de Combustible: --
Aspiración nominal: --
Transmisión: Sincronizada
Tipo Sistema Eléctrico: --
Sistema de Arranque: --
Tanque: 250+170 L",https://drive.google.com/file/d/1xs5RJKzAFIwhjhU1Y4zOV4HoYipfZg2x/view?usp=drive_link,.,,https://drive.google.com/file/d/1XPkqEUti9KYnaLUYG4jNLOenFYp4aSqR/view?usp=drive_link,https://drive.google.com/file/d/1UYBIjV42FXHliBCdVRIOUgelulvqfGqp/view?usp=drive_link
